0.000   121.186   0.685
0.001   121.105   0.710
0.002   121.076   0.719
0.003   121.099   0.709
0.004   121.050   0.735
0.005   121.044   0.763
0.006   120.999   0.765
0.007   120.896   0.758
0.008   120.851   0.747
0.009   120.782   0.775
0.010   120.414   0.768
0.011   120.394   0.761
0.012   120.353   0.763
0.013   120.339   0.761
0.014   120.546   0.756
0.015   120.242   0.753
0.016   120.265   0.762
0.017   120.258   0.765
0.018   120.211   0.761
0.019   120.208   0.752
0.020   120.196   0.739
0.021   120.204   0.738
0.022   120.220   0.716
0.023   120.183   0.701
0.024   120.224   0.694
0.025   120.264   0.689
0.026   120.284   0.668
0.027   120.218   0.657
0.028   120.297   0.628
0.029   120.281   0.578
0.030   120.361   0.561
0.031   120.290   0.546
0.032   120.321   0.531
0.033   120.346   0.497
0.034   120.385   0.462
0.035   120.805   0.416
0.036   120.816   0.395
0.037   120.830   0.369
0.038   120.448   0.387
0.039   120.913   0.380
0.040   120.956   0.351
0.041   121.003   0.334
0.042   121.002   0.349
0.043   121.023   0.338
0.044   121.053   0.344
0.045   120.667   0.348
0.046   120.634   0.396
0.047   120.618   0.424
0.048   120.983   0.442
0.049   120.647   0.492
0.050   120.704   0.538
0.051   120.652   0.577
0.052   120.622   0.605
0.053   120.597   0.661
0.054   120.523   0.713
0.055   120.540   0.734
0.056   120.509   0.740
0.057   120.479   0.759
0.058   120.449   0.780
0.059   120.410   0.799
0.060   120.338   0.805
0.061   120.343   0.819
0.062   120.320   0.831
0.063   120.315   0.834
0.064   120.308   0.850
0.065   120.317   0.846
0.066   120.378   0.845
0.067   120.615   0.853
0.068   120.619   0.865
0.069   120.665   0.873
0.070   120.713   0.878
0.071   120.742   0.867
0.072   120.763   0.882
0.073   120.801   0.884
0.074   120.852   0.884
0.075   120.932   0.886
0.076   120.928   0.886
0.077   120.983   0.892
0.078   121.007   0.897
0.079   121.062   0.888
0.080   121.085   0.890
0.081   121.167   0.903
0.082   121.217   0.895
0.083   121.339   0.894
0.084   121.523   0.891
0.085   121.591   0.901
0.086   121.639   0.909
0.087   121.704   0.904
0.088   121.744   0.897
0.089   121.801   0.913
0.090   121.887   0.914
0.091   122.007   0.914
0.092   122.024   0.920
0.093   122.067   0.925
0.094   122.109   0.924
0.095   122.163   0.915
0.096   122.198   0.916
0.097   122.192   0.922
0.098   122.237   0.917
0.099   122.285   0.912
0.100   122.321   0.913
0.101   122.336   0.913
0.102   122.386   0.907
0.103   122.533   0.907
0.104   122.586   0.904
0.105   122.579   0.906
0.106   122.618   0.903
0.107   122.630   0.898
0.108   122.668   0.904
0.109   122.674   0.905
0.110   122.714   0.903
0.111   122.707   0.907
0.112   122.730   0.901
0.113   122.708   0.902
0.114   122.700   0.901
0.115   122.679   0.895
0.116   122.680   0.903
0.117   122.630   0.902
0.118   122.610   0.904
0.119   122.570   0.906
0.120   122.554   0.900
0.121   122.526   0.901
0.122   122.373   0.912
0.123   122.338   0.904
0.124   122.348   0.905
0.125   122.268   0.914
0.126   122.241   0.921
0.127   122.183   0.919
0.128   122.170   0.913
0.129   122.129   0.917
0.130   122.093   0.932
0.131   122.049   0.925
0.132   122.058   0.918
0.133   122.000   0.925
0.134   121.971   0.927
0.135   121.943   0.924
0.136   121.934   0.919
0.137   121.911   0.919
0.138   121.867   0.922
0.139   121.816   0.920
0.140   121.812   0.913
0.141   121.794   0.917
0.142   121.771   0.915
0.143   121.765   0.914
0.144   121.752   0.912
0.145   121.742   0.906
0.146   121.719   0.906
0.147   121.721   0.908
0.148   121.710   0.898
0.149   121.745   0.906
0.150   121.746   0.910
0.151   121.793   0.907
0.152   121.796   0.908
0.153   121.848   0.902
0.154   121.855   0.906
0.155   121.899   0.920
0.156   121.923   0.912
0.157   121.999   0.917
0.158   122.001   0.918
0.159   122.052   0.924
0.160   122.074   0.917
0.161   122.135   0.915
0.162   122.149   0.916
0.163   122.180   0.926
0.164   122.195   0.916
0.165   122.276   0.912
0.166   122.276   0.915
0.167   122.320   0.913
0.168   122.485   0.911
0.169   122.538   0.911
0.170   122.577   0.910
0.171   122.584   0.919
0.172   122.597   0.913
0.173   122.629   0.915
0.174   122.606   0.912
0.175   122.582   0.918
0.176   122.559   0.919
0.177   122.565   0.914
0.178   122.552   0.912
0.179   122.487   0.915
0.180   122.299   0.911
0.181   122.280   0.910
0.182   122.250   0.916
0.183   122.185   0.921
0.184   122.145   0.920
0.185   122.108   0.917
0.186   122.068   0.917
0.187   121.991   0.915
0.188   121.929   0.923
0.189   121.878   0.912
0.190   121.867   0.913
0.191   121.795   0.910
0.192   121.780   0.904
0.193   121.723   0.896
0.194   121.703   0.886
0.195   121.646   0.883
