0.000   482.407   0.228
0.001   482.771   0.230
0.002   482.924   0.209
0.003   484.962   0.163
0.004   485.379   0.146
0.005   485.892   0.134
0.006   486.391   0.106
0.007   486.876   0.071
0.008   487.089   0.043
0.009   46.557   0.046
0.010   46.290   0.057
0.011   46.526   0.079
0.012   46.513   0.079
0.013   46.615   0.088
0.014   46.669   0.104
0.015   46.672   0.117
0.016   46.908   0.119
0.017   46.891   0.153
0.018   46.837   0.147
0.019   46.854   0.141
0.020   46.882   0.116
0.021   46.905   0.127
0.022   46.920   0.117
0.023   46.904   0.113
0.024   46.964   0.136
0.025   46.955   0.140
0.026   46.985   0.134
0.027   47.000   0.157
0.028   47.053   0.133
0.029   47.056   0.126
0.030   47.085   0.129
0.031   47.079   0.127
0.032   47.151   0.133
0.033   47.345   0.129
0.034   47.384   0.112
0.035   47.422   0.114
0.036   47.445   0.143
0.037   47.414   0.141
0.038   47.470   0.181
0.039   47.476   0.166
0.040   47.448   0.168
0.041   47.445   0.139
0.042   47.499   0.137
0.043   47.653   0.110
0.044   47.437   0.095
0.045   47.436   0.089
0.046   47.373   0.069
0.047   40.227   0.070
0.048   239.741   0.120
0.049   239.902   0.175
0.050   240.794   0.263
0.051   240.914   0.364
0.052   240.976   0.446
0.053   240.940   0.485
0.054   240.825   0.509
0.055   240.561   0.534
0.056   240.344   0.528
0.057   240.064   0.547
0.058   239.014   0.544
0.059   238.736   0.569
0.060   238.493   0.583
0.061   237.435   0.593
0.062   237.147   0.620
0.063   236.935   0.662
0.064   236.769   0.671
0.065   236.639   0.681
0.066   236.408   0.678
0.067   236.318   0.675
0.068   236.218   0.680
0.069   236.172   0.665
0.070   236.087   0.642
0.071   235.163   0.613
0.072   236.017   0.619
0.073   235.965   0.587
0.074   235.104   0.586
0.075   235.004   0.570
0.076   234.984   0.580
0.077   235.103   0.595
0.078   235.182   0.628
0.079   235.128   0.612
0.080   235.263   0.643
0.081   236.128   0.648
0.082   235.514   0.677
0.083   235.695   0.681
0.084   235.997   0.708
0.085   236.822   0.757
0.086   237.182   0.777
0.087   237.390   0.748
0.088   237.594   0.764
0.089   237.777   0.792
0.090   238.187   0.806
0.091   238.350   0.797
0.092   238.977   0.784
0.093   239.096   0.789
0.094   239.286   0.798
0.095   239.432   0.795
0.096   239.543   0.787
0.097   239.576   0.809
0.098   239.692   0.818
0.099   239.774   0.807
0.100   240.202   0.796
0.101   240.050   0.803
0.102   240.462   0.812
0.103   240.541   0.811
0.104   240.626   0.829
0.105   240.642   0.837
0.106   240.737   0.849
0.107   240.727   0.861
0.108   240.792   0.857
0.109   240.671   0.862
0.110   240.738   0.870
0.111   240.692   0.896
0.112   240.658   0.893
0.113   240.518   0.895
0.114   240.589   0.898
0.115   240.520   0.916
0.116   240.455   0.920
0.117   240.322   0.917
0.118   240.309   0.916
0.119   240.113   0.920
0.120   239.961   0.918
0.121   239.556   0.915
0.122   239.445   0.916
0.123   239.242   0.915
0.124   239.082   0.914
0.125   238.911   0.907
0.126   238.695   0.911
0.127   238.533   0.892
0.128   238.348   0.877
0.129   237.887   0.885
0.130   237.574   0.902
0.131   237.408   0.904
0.132   237.161   0.909
0.133   236.961   0.914
0.134   236.645   0.919
0.135   236.492   0.917
0.136   236.004   0.911
0.137   235.865   0.926
0.138   235.570   0.922
0.139   235.415   0.916
0.140   235.169   0.914
0.141   234.997   0.906
0.142   234.490   0.898
0.143   234.246   0.906
0.144   233.933   0.909
0.145   233.713   0.906
0.146   233.454   0.901
0.147   232.982   0.908
0.148   232.696   0.918
0.149   232.441   0.931
0.150   232.222   0.915
0.151   231.994   0.917
0.152   231.642   0.903
0.153   231.163   0.885
0.154   230.775   0.891
0.155   230.457   0.879
0.156   230.122   0.897
0.157   229.924   0.891
0.158   229.346   0.887
0.159   228.953   0.901
0.160   228.640   0.899
0.161   228.260   0.903
0.162   227.708   0.908
0.163   227.337   0.903
0.164   226.867   0.901
0.165   226.533   0.890
0.166   225.894   0.899
0.167   225.499   0.902
0.168   225.143   0.907
0.169   224.517   0.884
0.170   224.149   0.894
0.171   223.689   0.897
0.172   223.264   0.888
