time,loudness
0.0,0.0
0.0019983923547537176,0.0
0.003996784709507435,0.0
0.005995177064261153,0.0
0.00799356941901487,0.0006087369432160367
0.009991961773768588,0.019567365469061553
0.011990354128522306,0.05754957173088969
0.013988746483276023,0.11222176068481095
0.01598713883802974,0.7969303433461468
0.01798553119278346,1.7288404662603143
0.019983923547537176,2.503283448076446
0.021982315902290894,3.096437155209567
0.02398070825704461,3.613801745063065
0.02597910061179833,4.048534199645686
0.027977492966552046,4.4647096031985125
0.029975885321305764,5.0460506324187335
0.03197427767605948,5.6319735756659
0.033972670030813196,6.0545361327383995
0.03597106238556692,7.165640291468472
0.03796945474032064,8.409940065014093
0.03996784709507435,9.795278539936305
0.041966239449828066,10.985468819536482
0.04396463180458179,11.962997423821053
0.04596302415933551,12.757398290793912
0.04796141651408922,13.780114986011354
0.049959808868842936,14.658962139008178
0.05195820122359666,15.438437764173894
0.05395659357835038,16.11917885774636
0.05595498593310409,16.74080338584899
0.05795337828785781,17.325144232400994
0.05995177064261153,18.513402499315973
0.06195016299736525,19.182960409038632
0.06394855535211896,19.23883904401195
0.06594694770687268,19.168021469877434
0.06794534006162639,19.105022252784646
0.06994373241638012,18.546855356672115
0.07194212477113383,17.99735115197013
0.07394051712588755,17.737899945187166
0.07593890948064128,17.407428135040696
0.07793730183539499,17.2955293991133
0.0799356941901487,17.041972121357738
0.08193408654490242,16.79095752975088
0.08393247889965613,16.538463499221912
0.08593087125440986,16.53538775094458
0.08792926360916357,16.70383065809087
0.08992765596391729,16.65433759159894
0.09192604831867102,16.466576976739013
0.09392444067342473,16.141019975451663
0.09592283302817844,16.099892702023347
0.09792122538293216,16.348063462122475
0.09991961773768587,16.53380182881408
0.1019180100924396,16.96276151301537
0.10391640244719332,17.59336481795575
0.10591479480194703,18.0475207711078
0.10791318715670076,18.82327451601403
0.10991157951145447,21.434153317815912
0.11190997186620819,23.184785153595094
0.1139083642209619,24.002569128987314
0.11590675657571561,26.48581752801413
0.11790514893046934,30.912974590427165
0.11990354128522306,32.53641013787477
0.12190193363997677,33.10699740906772
0.1239003259947305,36.25541926058669
0.1258987183494842,39.56861976083701
0.12789711070423793,40.18777581260143
0.12989550305899164,39.854061114354835
0.13189389541374535,42.72779388750109
0.13389228776849907,44.69128263095019
0.13589068012325278,43.79034090377774
0.13788907247800652,42.485735843261374
0.13988746483276024,45.50372226714285
0.14188585718751395,46.682123248431125
0.14388424954226767,45.21070933923633
0.14588264189702138,44.93418901533021
0.1478810342517751,48.43296191329883
0.1498794266065288,49.385397240921996
0.15187781896128255,48.00626853711584
0.15387621131603627,47.81797491043084
0.15587460367078998,49.83492982446728
0.1578729960255437,49.59667327519075
0.1598713883802974,47.9645941911092
0.16186978073505112,49.064233507827126
0.16386817308980484,50.97076369006358
0.16586656544455855,50.214092874058665
0.16786495779931226,48.5909024609969
0.169863350154066,50.85942068722958
0.17186174250881972,52.01113292461852
0.17386013486357343,50.61069423972559
0.17585852721832715,48.99545105515387
0.17785691957308086,50.243678827924796
0.17985531192783458,51.05619408842579
0.1818537042825883,49.9679805721543
0.18385209663734203,48.61797772180971
0.18585048899209575,48.09157215253125
0.18784888134684946,47.018916426562676
0.18984727370160318,45.687698387277436
0.1918456660563569,44.387827592759166
0.1938440584111106,43.37493716975811
0.19584245076586432,42.375377911078516
0.19784084312061803,41.25525093597578
0.19983923547537175,40.61615723442409
0.2018376278301255,41.01908655909101
0.2038360201848792,40.79056237843597
0.20583441253963292,39.90398805419551
0.20783280489438663,39.61366199235758
0.20983119724914034,40.408502918992944
0.21182958960389406,40.38816428109563
0.21382798195864777,39.60414490782241
0.21582637431340151,39.87818398237454
0.21782476666815523,40.98742637341506
0.21982315902290894,41.01091412320055
0.22182155137766266,40.23284605993537
0.22381994373241637,40.60724193423074
0.22581833608717009,41.8400465194663
0.2278167284419238,41.81424073582548
0.2298151207966775,41.0569259970482
0.23181351315143123,40.83753924198322
0.23381190550618497,41.943810886283046
0.23581029786093868,42.19936481025327
0.2378086902156924,41.40929813307939
0.2398070825704461,40.40495133662539
0.24180547492519983,40.25042658358249
0.24380386727995354,39.993125236013654
0.24580225963470725,39.19516964974096
0.247800651989461,38.12759994419601
0.2497990443442147,37.621599037313274
0.2517974366989684,37.411691675907505
0.2537958290537221,36.75041099274107
0.25579422140847585,35.77512650427035
0.2577926137632296,35.254663446393444
0.2597910061179833,36.14675380178339
0.261789398472737,36.77220260560307
0.2637877908274907,36.55316702564862
0.26578618318224445,35.86860237632745
0.26778457553699814,36.313798975580205
0.2697829678917519,37.68725020829454
0.27178136024650557,38.13610356321853
0.2737797526012593,37.4087031891878
0.27577814495601305,36.55379010905487
0.27777653731076674,36.92921102028637
0.2797749296655205,37.376158862841095
0.28177332202027416,37.02411279803968
0.2837717143750279,35.85591680846567
0.2857701067297816,35.521702256185336
0.28776849908453533,36.57763504684145
0.2897668914392891,36.91139652339735
0.29176528379404276,36.085316608100655
0.2937636761487965,35.461981055692746
0.2957620685035502,36.276648188957196
0.29776046085830393,36.643114033917996
0.2997588532130576,36.087826196273355
0.30175724556781136,35.21132311035444
0.3037556379225651,35.39142031555559
0.3057540302773188,36.336084023163465
0.30775242263207253,36.59847987297714
0.3097508149868262,36.03822745953398
0.31174920734157996,36.69288776359169
0.31374759969633365,39.05367481671652
0.3157459920510874,40.229394017689316
0.3177443844058411,39.76817009744657
0.3197427767605948,39.66383824132676
0.32174116911534856,42.03753115429129
0.32373956147010224,43.527763705021925
0.325737953824856,43.18990027361791
0.32773634617960967,42.54036286482406
0.3297347385343634,44.84888978634387
0.3317331308891171,46.76981429122711
0.33373152324387084,46.8476919631418
0.33572991559862453,46.19585203276252
0.33772830795337827,48.286797148227954
0.339726700308132,50.46894750929613
0.3417250926628857,50.51004049130832
0.34372348501763944,49.29598725379692
0.3457218773723931,50.640978092621864
0.34772026972714687,52.76561309904763
0.34971866208190056,52.61613428710186
0.3517170544366543,51.13955443453811
0.35371544679140804,51.5454928359665
0.3557138391461617,53.65140340743922
0.35771223150091547,53.68706820874452
0.35971062385566915,52.1859564405988
0.3617090162104229,51.36101156719984
0.3637074085651766,52.69291135633665
0.3657058009199303,52.831366023478786
0.36770419327468407,51.60570249689417
0.36970258562943775,50.182174293032276
0.3717009779841915,49.81706804189693
0.3736993703389452,49.481359183364475
0.3756977626936989,48.181364132345365
0.3776961550484526,46.862508309051094
0.37969454740320635,46.14573760267212
0.38169293975796004,46.01916492381085
0.3836913321127138,45.246495385926565
0.3856897244674675,44.011003605947494
0.3876881168222212,43.20406810230817
0.38968650917697495,43.09708504455983
0.39168490153172864,42.922720271751274
0.3936832938864824,42.03246237092348
0.39568168624123606,40.8062975190072
0.3976800785959898,40.5322859687529
0.3996784709507435,41.05008641975088
0.40167686330549723,41.083224699959175
0.403675255660251,40.49864935941551
0.40567364801500466,39.74999136935438
0.4076720403697584,39.48782935922133
0.4096704327245121,39.599293808587205
0.41166882507926583,39.36415939008726
0.4136672174340195,38.80233491542184
0.41566560978877326,38.13254519925799
0.417664002143527,38.02800196556969
0.4196623944982807,38.18088254082182
0.42166078685303443,37.64469680505253
0.4236591792077881,36.72505220377336
0.42565757156254186,35.87310970921547
0.42765596391729555,36.45293674899039
0.4296543562720493,36.923211596248635
0.43165274862680303,36.60084390928871
0.4336511409815567,35.97831035813273
0.43564953333631046,35.500210716566244
0.43764792569106414,35.96834005572179
0.4396463180458179,36.13719104373034
0.44164471040057157,35.384352124936086
0.4436431027553253,34.72228607323797
0.445641495110079,34.992692072398995
0.44763988746483274,35.24217846948268
0.4496382798195865,34.97831448086846
0.45163667217434017,34.521560705071906
0.4536350645290939,34.613895808894895
0.4556334568838476,35.66008766098933
0.45763184923860134,36.05784761690295
0.459630241593355,35.82495942676075
