0.000   63.224   0.086
0.001   63.269   0.079
0.002   63.291   0.063
0.003   63.299   0.063
0.004   63.294   0.060
0.005   72.587   0.060
0.006   72.534   0.077
0.007   72.496   0.084
0.008   72.424   0.080
0.009   72.029   0.070
0.010   71.993   0.062
0.011   62.867   0.065
0.012   58.172   0.061
0.013   58.718   0.067
0.014   58.699   0.079
0.015   58.753   0.072
0.016   58.813   0.065
0.017   59.177   0.061
0.018   59.215   0.055
0.019   59.178   0.050
0.020   59.149   0.042
0.021   58.779   0.041
0.022   58.787   0.039
0.023   58.778   0.034
0.024   125.588   0.029
0.025   125.522   0.030
0.026   125.563   0.033
0.027   125.646   0.036
0.028   125.607   0.043
0.029   125.617   0.050
0.030   125.526   0.049
0.031   125.468   0.044
0.032   125.510   0.045
0.033   125.513   0.035
0.034   125.588   0.029
0.035   125.668   0.029
0.036   131.165   0.027
0.037   131.250   0.031
0.038   131.332   0.037
0.039   131.472   0.049
0.040   131.582   0.060
0.041   131.672   0.073
0.042   131.708   0.084
0.043   131.741   0.079
0.044   131.959   0.077
0.045   134.542   0.076
0.046   134.589   0.074
0.047   134.609   0.097
0.048   133.769   0.104
0.049   133.865   0.108
0.050   133.867   0.113
0.051   133.932   0.131
0.052   133.953   0.149
0.053   133.953   0.179
0.054   133.839   0.227
0.055   133.724   0.250
0.056   133.650   0.251
0.057   133.631   0.244
0.058   133.637   0.213
0.059   133.304   0.201
0.060   133.292   0.198
0.061   133.235   0.190
0.062   133.156   0.180
0.063   133.135   0.167
0.064   133.203   0.169
0.065   133.230   0.196
0.066   133.727   0.192
0.067   133.806   0.198
0.068   133.840   0.175
0.069   49.402   0.148
0.070   49.402   0.151
0.071   49.609   0.162
0.072   49.608   0.179
0.073   49.384   0.178
0.074   49.364   0.188
0.075   49.333   0.174
0.076   49.155   0.156
0.077   49.156   0.165
0.078   49.086   0.177
0.079   49.076   0.188
0.080   49.036   0.196
0.081   48.994   0.194
0.082   49.022   0.173
0.083   48.982   0.156
0.084   49.019   0.144
0.085   54.442   0.103
0.086   54.453   0.102
0.087   54.455   0.092
0.088   54.459   0.090
0.089   54.490   0.092
0.090   54.499   0.068
0.091   54.250   0.055
0.092   54.465   0.045
0.093   54.437   0.031
0.094   53.802   0.027
0.095   52.844   0.029
0.096   52.805   0.025
0.097   52.783   0.025
0.098   52.721   0.022
0.099   41.308   0.020
0.100   41.298   0.019
