time,loudness
0.0,0.0
0.002,0.0
0.004,0.0
0.006,0.0
0.008,0.0
0.01,0.0
0.012,0.0
0.014,0.0
0.016,0.0
0.018000000000000002,0.0
0.02,0.0
0.022,0.0
0.024,0.0
0.026000000000000002,0.0
0.028,0.0
0.03,0.0
0.032,0.0
0.034,0.0
0.036000000000000004,0.0
0.038,0.0
0.04,0.0
0.042,0.0
0.044,0.0
0.046,0.0
0.048,0.0
0.05,0.0
0.052000000000000005,0.0
0.054,0.0
0.056,0.0
0.058,0.0
0.06,0.0
0.062,0.0
0.064,0.0
0.066,0.0
0.068,0.0
0.07,0.0
0.07200000000000001,0.0
0.074,0.0
0.076,0.0
0.078,0.0
0.08,0.0
0.082,0.0
0.084,0.0
0.08600000000000001,0.0
0.088,0.0
0.09,0.0
0.092,0.0
0.094,0.0
0.096,0.0
0.098,0.0
0.1,0.0
0.10200000000000001,0.0
0.10400000000000001,0.0
0.106,0.0
0.108,0.0
0.11,0.0
0.112,0.0
0.114,0.0
0.116,0.0
0.11800000000000001,0.0
0.12,0.0
0.122,0.0
0.124,0.0
0.126,0.0
0.128,0.0
0.13,0.0
0.132,0.0016740265938441003
0.134,0.13222634210087078
0.136,0.3436146184762852
0.138,0.5156860313984098
0.14,0.7188389450185797
0.14200000000000002,0.92809329998458
0.14400000000000002,1.2518535253258083
0.146,1.6621415461190197
0.148,1.9630161876855539
0.15,2.287098358353559
0.152,2.6148118255615485
0.154,2.9025941117907617
0.156,3.3603140809312837
0.158,3.984249244636801
0.16,4.511634052441154
0.162,4.919649459788802
0.164,5.467809624668597
0.166,5.925290652291246
0.168,6.529445925819756
0.17,7.046727195181506
0.17200000000000001,7.223610357561309
0.17400000000000002,7.388452095318544
0.176,7.905870943864259
0.178,8.654802500522761
0.18,9.671079070955491
0.182,10.734591603318016
0.184,11.596639419918517
0.186,12.408174261206124
0.188,12.973948624263068
0.19,13.163036053619578
0.192,13.184309430367666
0.194,13.083011678016002
0.196,12.898607269850324
0.198,12.911416350223634
0.2,12.82485287863723
0.202,13.0948666106596
0.20400000000000001,13.808911512308441
0.20600000000000002,14.581955206278755
0.20800000000000002,17.082821253200457
0.21,19.537971609469665
0.212,21.09588648047767
0.214,23.200396209185094
0.216,27.56794568224652
0.218,30.21776691352388
0.22,31.09101086073148
0.222,32.20453220889106
0.224,36.26002323231983
0.226,38.6017300822893
0.228,38.87623535775832
