0.000   57.564   0.143
0.001   57.570   0.140
0.002   57.565   0.141
0.003   57.260   0.140
0.004   57.296   0.134
0.005   57.610   0.139
0.006   57.650   0.150
0.007   57.651   0.140
0.008   58.003   0.131
0.009   57.742   0.144
0.010   57.768   0.130
0.011   57.812   0.123
0.012   58.142   0.109
0.013   58.187   0.094
0.014   57.828   0.082
0.015   57.806   0.066
0.016   57.772   0.061
0.017   57.749   0.050
0.018   41.358   0.049
0.019   57.671   0.048
0.020   57.674   0.057
0.021   57.677   0.064
0.022   57.668   0.070
0.023   57.676   0.080
0.024   57.715   0.083
0.025   57.644   0.083
0.026   57.646   0.091
0.027   57.678   0.099
0.028   57.459   0.098
0.029   57.786   0.094
0.030   57.799   0.091
0.031   57.831   0.081
0.032   58.167   0.075
0.033   57.813   0.077
0.034   57.543   0.095
0.035   60.569   0.125
0.036   60.595   0.171
0.037   60.680   0.208
0.038   61.067   0.235
0.039   61.423   0.245
0.040   61.435   0.287
0.041   61.429   0.296
0.042   61.432   0.290
0.043   61.108   0.266
0.044   61.454   0.273
0.045   61.419   0.269
0.046   61.365   0.253
0.047   61.006   0.249
0.048   60.948   0.248
0.049   60.911   0.232
0.050   60.858   0.183
0.051   60.841   0.173
0.052   60.887   0.173
0.053   61.155   0.204
0.054   61.162   0.227
0.055   61.179   0.254
0.056   61.195   0.267
0.057   61.203   0.291
0.058   61.225   0.304
0.059   61.230   0.337
0.060   61.226   0.339
0.061   61.259   0.326
0.062   61.307   0.347
0.063   61.327   0.346
0.064   61.321   0.309
0.065   61.331   0.302
0.066   61.291   0.320
0.067   61.278   0.325
0.068   61.300   0.294
0.069   61.153   0.283
0.070   61.339   0.282
0.071   61.144   0.268
0.072   61.134   0.289
0.073   61.109   0.310
0.074   61.315   0.313
0.075   61.344   0.297
0.076   61.111   0.318
0.077   61.159   0.290
0.078   61.135   0.281
0.079   61.740   0.255
0.080   61.730   0.235
0.081   61.044   0.247
0.082   60.924   0.239
0.083   60.912   0.243
