0.000   194.878   0.447
0.001   196.158   0.377
0.002   196.298   0.323
0.003   196.574   0.219
0.004   196.612   0.158
0.005   203.886   0.109
0.006   229.322   0.099
0.007   229.467   0.123
0.008   229.569   0.154
0.009   229.835   0.174
0.010   229.698   0.207
0.011   229.761   0.228
0.012   229.655   0.225
0.013   229.549   0.214
0.014   229.416   0.214
0.015   229.166   0.188
0.016   198.513   0.178
0.017   198.550   0.257
0.018   198.541   0.326
0.019   198.329   0.402
0.020   198.245   0.500
0.021   198.096   0.568
0.022   198.017   0.597
0.023   197.888   0.618
0.024   197.677   0.638
0.025   197.494   0.705
0.026   197.296   0.729
0.027   197.180   0.761
0.028   196.524   0.774
0.029   196.378   0.784
0.030   196.193   0.809
0.031   196.064   0.819
0.032   195.966   0.840
0.033   195.832   0.852
0.034   195.435   0.857
0.035   195.338   0.878
0.036   195.253   0.879
0.037   195.183   0.879
0.038   195.138   0.901
0.039   195.095   0.894
0.040   195.063   0.904
0.041   194.966   0.898
0.042   194.941   0.895
0.043   194.873   0.913
0.044   194.846   0.898
0.045   194.775   0.899
0.046   194.659   0.897
0.047   194.628   0.897
0.048   194.586   0.918
0.049   194.540   0.907
0.050   194.471   0.906
0.051   194.147   0.900
0.052   194.131   0.904
0.053   194.270   0.917
0.054   194.041   0.921
0.055   193.971   0.916
0.056   193.868   0.921
0.057   193.886   0.917
0.058   193.835   0.921
0.059   193.829   0.927
0.060   193.763   0.919
0.061   193.661   0.925
0.062   193.675   0.924
0.063   193.596   0.923
0.064   193.580   0.929
0.065   193.501   0.917
0.066   193.387   0.918
0.067   193.366   0.914
0.068   193.209   0.905
0.069   193.154   0.906
0.070   193.063   0.889
0.071   192.918   0.889
0.072   192.667   0.896
0.073   192.501   0.895
0.074   192.453   0.892
0.075   192.361   0.893
0.076   192.233   0.891
0.077   192.135   0.903
0.078   192.041   0.895
0.079   191.976   0.890
0.080   191.887   0.886
0.081   191.787   0.872
0.082   191.464   0.883
0.083   191.406   0.878
0.084   191.265   0.878
0.085   191.202   0.883
0.086   191.090   0.882
0.087   191.012   0.891
0.088   190.979   0.885
0.089   190.811   0.885
0.090   190.787   0.885
0.091   190.688   0.879
0.092   190.630   0.888
0.093   190.624   0.883
0.094   190.471   0.884
0.095   190.472   0.882
0.096   190.446   0.884
0.097   190.434   0.890
0.098   190.431   0.893
0.099   190.429   0.898
0.100   190.418   0.895
0.101   190.476   0.899
0.102   190.476   0.901
0.103   190.517   0.903
0.104   190.624   0.904
0.105   190.621   0.897
0.106   190.728   0.900
0.107   190.756   0.902
0.108   190.801   0.908
0.109   190.937   0.905
0.110   190.920   0.901
0.111   191.026   0.901
0.112   191.079   0.901
0.113   191.112   0.909
0.114   191.221   0.909
0.115   191.202   0.907
0.116   191.323   0.903
0.117   191.359   0.903
0.118   191.413   0.905
0.119   191.493   0.904
0.120   191.506   0.902
0.121   191.805   0.895
0.122   191.857   0.897
0.123   191.905   0.896
0.124   191.969   0.900
0.125   192.041   0.904
0.126   192.140   0.895
0.127   192.179   0.899
0.128   192.263   0.894
0.129   192.284   0.899
0.130   192.397   0.902
0.131   192.439   0.898
0.132   192.478   0.901
0.133   192.526   0.890
0.134   192.486   0.896
0.135   192.563   0.900
0.136   192.551   0.903
0.137   192.579   0.904
0.138   192.590   0.896
0.139   192.550   0.900
0.140   192.605   0.902
0.141   192.544   0.905
0.142   192.582   0.902
0.143   192.596   0.902
0.144   192.586   0.900
0.145   192.617   0.902
0.146   192.588   0.903
0.147   192.666   0.902
0.148   192.717   0.902
0.149   192.952   0.897
0.150   192.999   0.901
0.151   193.065   0.907
0.152   193.158   0.913
0.153   193.214   0.910
0.154   193.283   0.910
0.155   193.305   0.913
0.156   193.430   0.912
0.157   193.495   0.918
0.158   193.570   0.920
0.159   193.644   0.914
0.160   193.633   0.920
0.161   193.752   0.913
0.162   193.759   0.912
0.163   193.809   0.920
0.164   193.845   0.909
0.165   193.796   0.916
0.166   193.853   0.913
0.167   193.787   0.910
0.168   193.787   0.918
0.169   193.749   0.902
0.170   193.640   0.906
0.171   193.637   0.904
0.172   193.502   0.904
0.173   193.449   0.909
0.174   193.367   0.896
0.175   193.218   0.896
0.176   193.159   0.898
0.177   192.816   0.896
0.178   192.726   0.895
0.179   192.657   0.898
0.180   192.561   0.893
0.181   192.475   0.897
0.182   192.437   0.901
0.183   192.385   0.893
0.184   192.356   0.895
0.185   192.301   0.884
0.186   192.233   0.887
0.187   192.292   0.884
0.188   192.221   0.881
0.189   192.230   0.882
0.190   192.193   0.875
0.191   192.166   0.878
0.192   192.252   0.882
0.193   192.179   0.883
0.194   192.236   0.882
0.195   192.298   0.883
0.196   192.319   0.880
0.197   192.362   0.890
0.198   192.322   0.891
0.199   192.409   0.887
0.200   192.458   0.888
0.201   192.525   0.876
0.202   192.591   0.877
0.203   192.631   0.876
0.204   192.976   0.866
0.205   193.071   0.863
0.206   193.197   0.863
0.207   193.331   0.870
0.208   193.503   0.867
0.209   193.671   0.873
0.210   193.823   0.866
0.211   193.980   0.862
0.212   194.087   0.865
0.213   194.524   0.859
0.214   194.676   0.875
0.215   194.864   0.880
0.216   195.016   0.885
0.217   195.128   0.890
0.218   195.363   0.878
0.219   195.504   0.881
0.220   195.661   0.887
0.221   195.740   0.886
0.222   195.794   0.888
0.223   196.167   0.890
0.224   196.276   0.899
0.225   196.413   0.907
0.226   196.451   0.907
0.227   196.466   0.910
0.228   196.568   0.916
0.229   196.617   0.915
0.230   196.703   0.920
0.231   196.707   0.914
0.232   196.690   0.917
0.233   196.728   0.918
0.234   196.709   0.911
0.235   196.724   0.916
0.236   196.698   0.910
0.237   196.666   0.913
0.238   196.660   0.912
0.239   196.615   0.900
0.240   196.586   0.907
0.241   196.570   0.901
0.242   196.558   0.903
0.243   196.520   0.906
